CAMDEN BICYCLE CENTER,"1929 Osborne Road, Saint Marys, GA  31558",www.camdenbike.com,912-576-9696,info@camdenbikes.com,
JC'S BIKES AND BOARDS,"345 South Woodland Boulevard, Deland, FL  32724",www.jcsbikeshop.com,386-736-3620,jcsbikesandboards@yahoo.com,
KLM BIKE & FITNESS,"2680 Rochester Road, Rochester, MI  48307",www.klmfitness.com,248-299-0456,frank@klmfitness.com,
BERKSHIRE BIKE AND BOARD,"29 State Road, Great Barrington, MA  01230",www.berkshirebikeandboard.com,413-528-5555,spokes@berkshirebikeandboard.com,
URBAN SHARK,"1009 Locust Avenue, Saint Louis, MO  63101",www.bigshark.com,314-881-0322,mike@bigshark.com,
SALIDA BIKE COMPANY,"148 North F Street, Salida, CO  81201",www.salidabikecompany.com,719-539-4466,info@salidabikecompany.com,
BIKE MASTERS AHWATUKEE,"4802 E Ray Rd Ste 5, Phoenix, AZ  85044",www.bikemastersaz.com,480-598-3373,bikemastersaz@gmail.com,
ISLAND BICYCLE,"211 Anastasia Boulevard, Saint Augustine, FL  32080",,904-824-4010,islandbicycle@bellsouth.net,
TAYLOR'S BIKE SHOP,"2600 West 12600 South, Riverton, UT  84065",www.taylorsbikeshop.com,801-253-1881,bryan@taylorsbikeshop.com,
TAYLOR'S BIKE SHOP,"1520 North Freedom Boulevard, Provo, UT  84604",www.taylorsbikeshop.com,801-377-8044,info@taylorsbikeshop.com,
RAPID CYCLING,"705 N Bluff Street, Saint George, UT  84770",www.rapidcyclingbikes.com,435-703-9880,holly_okeefe@msn.com,
CAMPUS CYCLES,"2102 South Washington Street, Denver, CO  80210",www.campuscycles.com,303-698-2811,markv@campuscycles.com,
FLAGSTAFF BICYCLE REVOLUTION,"3 South Mikes Pike, Flagstaff, AZ  86001",www.flagbikerev.com,928-774-3042,adam@flagbikerev.com,
BIKE KING,"364 West Trenton Avenue, Morrisville, PA  19067",www.bikeking.com,215-736-3350,info@bikeking.com,
BICYCLE PRO,"250 Us Highway 130, Bordentown, NJ  08505",www.bicycle-pro.com,609-291-9090,bicyclepro@verizon.net,
PLANET BIKE,"1020 Route 18 North, East Brunswick, NJ  08816",www.planetbikenj.com,732-651-8080,planetbikenj@yahoo.com,
NEWTOWN BICYCLE AND FITNESS,"30 North State Street, Newtown, PA  18940",www.newtownbike.com,215-968-3200,harry@newtownbike.com,
PLANET BIKE,"361 Route 34, Matawan, NJ  07747",www.planetbikenj.com,732-290-9898,planetbikenj@yahoo.com,
BOB'S BIKE,"2852 18th St South, Homewood, AL  35209",www.bobs-bikes.com,205 879 2258,info@bobs-bikes.com,
QUEEN CITY CYCLES,"519 Queen City Avenue, Tuscaloosa, AL  35401",www.facebook.com/pages/Queen-City-Cycles-Inc/185748958165064,205-248-2481,capley7@gmail.com,
FUN WHEELS,"1209 Snow Street, Oxford, AL  36203",www.funwheelsbicycles.com,256-831-9507,funwheels@cableone.net,
THE BIKE SHOP OF COLUMBUS,"3554 Hilton Ave, Columbus, GA  31904",www.thebikeshopofcolumbus.com,706-507-2402,absonthetrace@gmail.com,
PERPETUAL MOTION BICYCLES,"1002 Maple Street, Carrollton, GA  30117",www.perpetualmotionbikes.com,770-834-3278,thefolks.giantol@perpetualmotionbikes.com,
CADENCE 120 BICYCLE WORKS,"5558 Old Shell Road, Mobile, AL  36608",www.cadence120.com,251-344-7435,info@cadence120.com,
TRULY SPOKIN BICYCLE,"6103 Tippin Avenue, Pensacola, FL  32505","www.trulyspokin.com
",850-505-0092,trulyspokinbikes@gmail.com,
TRULY SPOKIN BICYCLE,"5172 Stewart Street, Milton, FL  32570",www.trulyspokin.com,850-983-2488,trulyspokinbikes@gmail.com,
ROBIN'S BIKES & FITNESS,"11166 Emerald Coast Parkway West, Destin, FL  32550",www.robinsbikes.com,850-269-2453,info@robinsbikes.com,
MOORE'S BICYCLE SHOP,"1607 Hardy Street, Suite C, Hattiesburg, MS  39401",www.mooresbikes.com,601-544-1978,tracerider@megagate.com,
SOURLAND CYCLES,"53 East Broad Street, Hopewell, NJ  08525",,609-333-8553,info@sourlandcycles.com,
THE GREAT BICYCLE SHOP,"1909 Thomasville Road, Tallahassee, FL  32303",www.greatbicycle.com,850-224-7461,bicycle@greatbicycle.com,
BICYCLES UNLIMITED,"266 S. Peachtree Pkwy, Peachtree City, GA  30269",www.bicyclesunl.com,770-486-9252,Brad@bicyclesunl.com,
BLEVINS BICYCLE COMPANY,"8402 Whitesburg Drive, Huntsville, AL  35802",www.blevinsbicycleco.com,256-270-8703,blevinsbicycles@gmail.com,
CORE CYCLE & OUTDOOR,"1697 N Coley Rd, Tupelo, MS  38801",,662-260-5266,corecycleandoutdoor@gmail.com,
KOZY CYCLERY,"2540 South Wabash, Chicago, IL  60616",www.kozy.com,312-794-4155,,
KOZY'S CYCLERY,"219 West Erie Street, Chicago, IL  60610",www.kozy.com,312-266-1700,paul@kozy.com,
BFF BIKES,"2113 West Armitage Avenue, Chicago, IL  60647",www.bffbikes.com,773-666-5153,bffbikes@bffbikes.com,
KOZY'S CYCLERY,"3712 North Halsted Street, Chicago, IL  60613",www.kozy.com,773-281-2263,Ron@Kozys.Com,
SMYRNA BICYCLES,"4624 Camp Highland Road Ste 100, Smyrna, GA  30082",www.smyrnabicycles.com,770-436-3252,bnlcycleworks@gmail.com,
EAST RIDGE BICYCLES,"5910 Ringgold Road, Chattanooga, TN  37412",www.eastridgebicycles.net,423-899-5217,eastridgebicycles83@gmail.com,
"ROSWELL BICYCLE, INC.","670 Houze Way, Roswell, GA  30076",www.roswellbicycles.com,770-642-4057,info@roswellbicycles.com,
THE BIKE CROSSING-FLOWOOD,"115 Laurel Park Cove, Flowood, MS  39232",,,robert@thebikecrossing.com,
THE BIKE CROSSING,"115 W.Jackson Street Building 1-A#1-D, Ridgeland, MS  39157",www.thebikecrossing.com,601-856-0049,Robert@thebikecrossing.com,
BICYCLE PLAYGROUND,"256 Main Street, Huntington, NY  11743",www.bicycleplayground.com,631-683-5522,info@bicycleplayground.com,
THE BICYCLE PLANET,"340 Robbins Lane, Syosset, NY  11791",www.thebicycleplanet.com,516-364-4434,info@thebicycleplanet.com,
BICYCLE SOUTH,"2098 North Decatur Road, Decatur, GA  30033",www.bicyclesouth.com,404-636-4444,info@bicyclesouth.com,
"HUB CITY BICYCLES CO, LLC","621 Old Hickory Boulevard, Jackson, TN  38305",www.hubcitybicycle.com,731-554-2453,hubcitybicycle@gmail.com,
BIKE WORLD,"3660 S. Houston Levee, Collierville, TN  38017",www.bikeworldtn.com,901-853-5569,chadterry@bikeworldtn.com,
BIKES PLUS,"9445 Poplar Avenue, Germantown, TN  38138",www.bikesplus.net,901-755-7233,info@bikesplus.net,
TRACE BIKES,"8080B Highway 100, Nashville, TN  37221",www.tracebikes.com,615-646-2485,scott@tracebikes.com,
RIDE BROOKLYN,"468 Bergen Street, Brooklyn, NY  11217",www.ridebrooklynny.com,718-857-7433,pete@ridebrooklynny.com,
DIAMOND CYCLE,"409 Bloomfield Avenue, Montclair, NJ  07042",www.diamondcycle.com,973-509-0233,craig@diamondcycle.com,
FUSION CYCLES,"31A Washington Street, Tenafly, NJ  07670",,201-266-6925,fusioncyclesnj@gmail.com,
Colon Bicycle,"Valdosta705, 6470 LakePark Belville, Lake Park, GA  31636",,229-559-6600,peggy.carter@roadway.com,
COOKEVILLE BICYCLES,"610 West Jackson St, Cookeville, TN  38501",www.cookevillebicycles.com,931-520-6161,cookbike@citlink.net,
RIDE615 BICYCLE SHOP,"3441 Lebanon Road #103, Hermitage, TN  37076",www.ride615.com,615-200-7433,office@ride615.com,
WHEEL WORLD,"4051 Sepulveda Boulevard, Culver City, CA  90230",www.wheelworld.com,310-391-5251,sales@wheelworld.com,
MDR BIKE COMPANY,"4051 Lincoln Boulevard, Marina Del Rey, CA  90292",www.bikecologymdr.com,310-821-0766,info@bikecologymdr.com,
JUST RIDE LA,"1626 South Hill Street, Los Angeles, CA  90015",www.JustRideLA.com,213-745-6783,info@justridela.com,
C TOWN BIKES,"1927 Highway 138 Northeast, Suite 1300, Conyers, GA  30013",www.ctownbikes.com,770-922-8511,info@ctownbikes.com,
BIKE WORLD OF COVINGTON,"3140 Highway 278 Northeast, Covington, GA  30014",,770-786-4247,,
COLONEL'S BIKES,"851 Foch Street, Fort Worth, TX  76107",www.colonelsbikes.com,817-924-1333,info@colonelsbikes.com,
SPOKES BICYCLE AND SERVICE,"111 South Wilson Street, Burleson, TX  76028",www.spokes-bicycles.com,817-447-3505,george@spokes-bicycles.com,
DALLAS BIKE WORKS,"4875 West Lawther Drive, Dallas, TX  75214",www.dallasbikeworks.com,214-343-2453,boyd@dallasbikeworks.com,
"CADENCE CYCLERY OF MCKINNEY (DALLAS, TX AREA)","129 South Tennessee Street, McKinney, TX  75069",www.cadencecyclery.com,972-548-7400,info@cadencecyclery.com,
BIKE WORKS,"74-5583 Luhia Street, Kailua Kona, HI  96740",www.bikeworkskona.com,808-326-2453,grant@hpbikeworks.com,
BIKEWORKS BEACH AND SPORT,"69-201 Waikoloa Beach Drive, F12, Waikoloa, HI  96738",www.bikeworkshawaii.com,808-886-5000,rich@bikeworkshawaii.com,
MID PACIFIC WHEELS,"1133 Manono Street, Suite C, Hilo, HI  96720",www.midpacificwheels.com,808-935-6211,hollinsgerlain@gmail.com,
KRANK CYCLES,"1120 Makawao Ave, Makawao, HI  96768",www.krankmaui.com,808-572-2299,moose@krankmaui.com,
MCCULLY BICYCLE & SPORTING GOODS,"932 Hausten Street, Honolulu, HI  96826",,808-946-1192,staff@mccullybike.com,
"BIKESMITH CYCLERY, LLC","723 A N Montezuma, Prescott, AZ  86301",wwwbikesmithcycle.com,928-445-0280,leah@bikesmith-cyclery.com,
OVER THE EDGE SEDONA,"1695 W Hwy 89A, Sedona, AZ  86336",www.otesedona.com,928-282-1106,Sedona@otesports.com,
HAVASU BIKE & FITNESS,"151 Swanson Ave, Lake Havasu City, AZ  86403",,928-453-9777,havasubike@npgcable.com,
SONORAN CYCLES,"3780 W Happy Valley Rd, Glendale, AZ  85310",www.sonorancycles.com,623-434-4883,info@sonorancycles.com,
FAMILY BICYCLE CENTER,"3410 South Main Street, Elkhart, IN  46517",,574-294-2865,bikedoc@bnin.net,
SPIN ZONE CYCLING,"51345 Bittersweet Road, Granger, IN  46530",www.spinzonecycling.com,574-243-4994,sheri@spinzonecycling.com,
HEARTLAND BIKE SHOP,"6435 South 600 West, Topeka, IN  46571",,260-768-8127,,
ALBRIGHTS CYCLING AND FITNESS INC,"2720 Lincoln Way West, Mishawaka, IN  46544",www.albrightscycling.com,574-255-8988,info@albrightscycling.com,
TRAIL HOUSE VILLAGE BICYCLES,"1001 East Canal Street, Winona Lake, IN  46590",,574-267-2223,barry@trailhousevillagebicycles.com,
STEVEN'S BICYCLES,"1365 North Willow Ste 150, Clovis, CA  93619",www.stevensbicycles.com,559-797-0148,info@stevensbicycles.com,
STEVEN'S BICYCLES,"4045 W Figarden Dr #105, Fresno, CA  93722",www.stevensbicycles.com,559-229-8163,george@Stevensbicycles.com,
BRIANS BICYCLES,"3059 Chateau Road, Mammoth Lakes, CA  93546",www.mammothbikesandskis.com,760-924-8566,briansbikesandxcskis@hotmail.com,
KEVIN'S BIKES,"60 West Olive Avenue, Merced, CA  95348",,209-722-2228,kevinsbikes@comcast.net,
AEROHEAD CYCLES,"312 N Warren St, Bishop, CA  93514",www.aeroheadcycles.com,760-873-4151,aeroheadbishop@gmail.com,
GIANT LAKESIDE,"2501 Lakeside Pkwy, Flower Mound, TX  75022",www.giant-lakeside.com,972-219-2453,info@giant-lakeside.com,
CADENCE CYCLERY OF HIGHLAND VILLAGE,"200 Marketplace Lane, Highland Village, TX  75077",cadencecyclery.com,972- 966-2453,info@cadencecyclery.com,
BICYCLE WORLD OF SOUTHLAKE,"1201 East Highway 114, Suite 160, Southlake, TX  76092",www.visitbicycleworld.com,817-251-9202,liesel@visitbicycleworld.com,
PLANO CYCLING & FITNESS,"605 18th Street, Plano, TX  75074",www.planocycling.com,972-423-4130,info@planocycling.com,
GIANT LITTLE ROCK,"11525 Cantrell Rd #607, Little Rock, AR  72212",www.giantlittlerock.com,501-508-5566,hello@giantlittlerock.com,
BIKES PLUS,"7007 Highway 64, Memphis, TN  38133",www.bikesplus.net,901-385-8788,info@bikesplus.net,
BERRIDGE BIKES & BOARDS,"321 Texas Boulevard, Texarkana, TX  75501",www.berridgebikes.com,903-794-2453,berridgebikes@mac.com,
THE BIKE PEDALER,"8039 Line Ave Ste D, Shreveport, LA  71106",www.bikepedaler.com,318-868-4494,milton@bikepedaleronline.com,
DOWNHILL BIKES & ACCESSORIES,"116 Flynn Road, Branson, MO  65616",www.downhillbikes.biz,417-335-4455,craigdba@aol.com,
SUNSHINE BIKE SHOP,"1926 East Sunshine Street, Springfield, MO  65804",www.sunshinebike.com,417-883-1113,kay@sunshinebike.com,
LEWIS AND CLARK OUTFITTERS,"4915 South Thompson Street, Springdale, AR  72764",www.gooutandplay.com,501-756-1344,info@gooutandplay.com,
LEWIS AND CLARK OUTFITTERS,"2530 Pinnacle Hills Parkway, Rogers, AR  72756",www.gooutandplay.com,479-845-1344,info@gooutandplay.com,
BICYCLE SPECIALISTS,"1202 South Range Line Road, Suite 2, Joplin, MO  64801",www.bicyclespecialists.com,417-781-1664,bicyclespecialists@gmail.com,
TURNER'S CYCLING & FITNESS,"8909 Santa Fe Drive, Overland Park, KS  66212",www.turnersbikes.com,913-381-5298,turnersbikes@yahoo.com,
CYCLE WORKS,"2121 Kasold Drive, Suite A, Lawrence, KS  66047",,785-842-6363,cyclwrks@sunflower.com,
THE BIKE STOP,"248 Northwest Oldham Parkway, Lees Summit, MO  64081",www.bikestoponline.com,816-525-8686,info@bikestoponline.com,
THE BIKE STOP,"925 Southwest US Highway 40, Blue Springs, MO  64015",www.bikestoponline.com,816-224-8588,info@bikestoponline.com,
CAPP'S BIKE SHOP,"2917 Southwest Topeka Boulevard, Suite B, Topeka, KS  66611",www.cappsbikeshop.com,785-266-5900,jerry@cappsbikeshop.com,
BICYCLES OF TULSA,"47333 Mingo Road, Tulsa, OK  74146",www.bicyclesoftulsa.com,918-665-2453,,
ELITE BICYCLES,"610 Shelley Drive, Tyler, TX  75701",www.elitebicyclestyler.com,903-534-9998,elitebicycles@att.net,
CAPE BICYCLE CYCLING AND FITNESS,"2410 William Street, Cape Girardeau, MO  63703",www.capebicycle.com,573-335-2453,capebicycle@yahoo.com,
TRANS AM CYCLERY,"1007 N. Washington Street, Farmington, MO  63640",,573-756-7888,southsidecyclery@sbcglobal.net,
BIKEWORLD,"809 Joe Clifton Drive, Paducah, KY  42001",www.bikeworldky.com,270-442-0751,hutch@bikeworldky.com,
THE BIKE SHOP,"109 E College, Nacogdoches, TX  75965",www.bikeshopp.com,936-569-6644,thebikeshoptexas@yahoo.com,
TAYLOR'S BIKE SHOP,"3269 West 5400 South, Taylorsville, UT  84118",www.taylorsbikeshop.com,801-969-4995,info@taylorsbikeshop.com,
BIKE CONNECTION,"2011 El Camino Real, Palo Alto, CA  94306",www.bikeconnection.net,650-853-3000,bikeconnection@sbcglobal.net,
THE OFF RAMP,"2369 El Camino Real, Santa Clara, CA  95050",www.offrampbicycles.com,408-249-2848,uslines1@aol.com,
CENTRI PEDAL BIKES LLC,"3636 Thornton Avenue, Fremont, CA  94536",www.centripedalbikes.com,510-742-2265,james@centripedalbikes.com,
HYLAND FAMILY BICYCLES,"1515 Meridian Avenue, San Jose, CA  95125",www.hylandbikes.com,408-269-2300,bill@hylandbikes.com,
EDEN BICYCLES,"3318 Village Drive, Castro Valley, CA  94546",www.edenbicycles.com,510-881-5000,info@edenbicycles.com,
BUDGET PRO BICYCLES,"2750 Colorado Boulevard, Los Angeles, CA  90041",,323-254-4160,dwhiteangel@hotmail.com,
JONES BICYCLE II,"417 S Mission Drive, San Gabriel, CA  91776",jonesbicyclestwo@sbcglobal.net,626-793-4227,jonesbicyclestwo@sbcglobal.net,
"UNIVERSAL CYCLES, INC.","3717 Cahuenga Boulevard, Studio City, CA  91604",www.universal-cycle.com,818-980-7456,universal-cycles@earthlink.net,
TOM'S BICYCLES,"6861 South Peoria Avenue, Tulsa, OK  74136",www.tomsbicycles.com,918-481-1818,tomsbicycles@gmail.com,
TOM'S BICYCLES,"1506 East 15th Street, Tulsa, OK  74120",www.tomsbicycles.com,918-592-2453,tomsbicycles@gmail.com,
OLYMPIA CYCLE,"4910 South 135th Street, Omaha, NE  68137",www.olympiacycleomaha.com,402-895-5300,olympiacycle@cox.net,
OLYMPIA CYCLE,"1324 North 40th Street, Omaha, NE  68131",www.olympiacycleomaha.com,402-554-1940,olympiacycle@cox.net,
BICYCLE CENTRE EVERETT,"4707 Evergreen Way, Suite A, Everett, WA  98203",www.bicyclecentreseverett.com,425-252-1441,bicyclecentres76@gmail.com,
PEAK CYCLES,"1224 Washington Avenue, Suite 145, Golden, CO  80401",www.bikeparts.com,303-216-1616,contact@bikeparts.com,
BREAKAWAY CYCLES,"2237 West Eisenhower Boulevard, Loveland, CO  80538",www.breakaway-cycles.com,970-663-1726,breakawaycycles001@gmail.com,
TED'S BICYCLES,"3016 North Hancock Avenue, Colorado Springs, CO  80907",www.tedsbicycles.com,719-473-6915,tedsbicycles@comcast.net,
MARTINS BIKE SHOP,"1891 Division Highway, Ephrata, PA  17522",www.giant.martinsbike.com,717-354-9127,mail@martinsbike.com,
HARPER'S BIKE SHOP,"118 Northshore Drive, Knoxville, TN  37919",www.harpersbikeshop.com,865-588-5744,harpersknoxville@gmail.com,
ASHEVILLE BICYCLE COMPANY,"1000 Merrimon Avenue, Asheville, NC  28804",www.ashevillebikecompany.com,828-774-5215,craig@skicountrysports.com,
HABERSHAM BICYCLES,"152 Anderson Circle, Alto, GA  30510",www.habershambicycles.com,706-894-2453,joe@habershambicycles.com,
AJ BIKES AND BOARDS,"1538 Bloomingdale Avenue, Valrico, FL  33594",www.ajsbikesandboards.com,813-685-2453,info@ajsbikesandboards.com,
OUTSPOKIN FAMILY BICYCLES,"2241 Gulf To Bay Boulevard, Clearwater, FL  33764",www.outspokin.net,727-723-2453,info@outspokin.net,
SAN ANTONIO CYCLERY,"32747 State Road 52, San Antonio, FL  33576",www.sananncyclery.com,352-588-2453,sananncycles@aol.com,
THE ENERGY CONSERVATORY,"745 Main Street, Dunedin, FL  34698",www.energybicycle.com,727-736-4432,energybicycle@gmail.com,
PRINCETON SPORTS,"6239 Falls Road, Baltimore, MD  21209",www.princetonsports.com,410-828-1127,jwayne@princetonsports.com,
THE HUB,"823-827 Frederick Road, Catonsville, MD  21228",www.cvillebikes.com,410-747-7433,HUBSTAFFERS@GMAIL.COM,
PRINCETON SPORTS,"10730 Little Patuxent Parkway, Columbia, MD  21044",www.princetonsports.com,410-995-1894,cadams@princetonsports.com,
LAUREL BICYCLE CENTER,"14805 Baltimore Avenue, Laurel, MD  20707",www.bicyclefun.com,301-953-1223,info@bicyclefun.com,
TALBOT'S CYCLERY OF SAN MATEO,"415 South B Street, San Mateo, CA  94401",www.talbotscyclery.com,650-931-8120,bicycles@talbotscyclery.com,
GO RIDE BICYCLES,"2755 El Camino Real, Redwood City, CA  94061",www.goridebicycles.com,650-366-2453,bob@goridebicycles.com,
OUTSPOKIN BICYCLES,"3300 South Dale Mabry Highway, Tampa, FL  33629",www.outspokin.net,813-831-1414,info@outspokin.net,
CLERMONT BICYCLES,"1712 East Highway 50, Clermont, FL  34711",www.clermontbicycles.com,352-241-6054,clermontbicycles@gmail.com,
JUNCTION BICYCLE,"10908 E Apache Trail, Apache Junction, AZ  85120",,480-380-0811,hqcycles17@gmail.com,
BICYCLE RANCH TUSCON,"7090 N Oracle Rd #198, Tucson, AZ  85704",www.bicycleranch.com,520-219-4311,steve@bicycleranch.com,
ROADRUNNER BICYCLES,"6177 East Broadway Boulevard, Tucson, AZ  85711",www.bikeaz@comcast.net,520-790-9394,bikeaz@comcast.net,
BIKE MASTERS EAST MESA,"1545 South Power Road, Suite 104, Mesa, AZ  85206",www.bikesdirectaz.com,480-981-8901,bikesdirectaz@gmail.com,
MIKE'S BIKE CHALET,"5050 E University #115 A, Mesa, AZ  85205",www.mikesbikechalet.com,480-807-2944,info@mikesbikechalet.com,
BIKES DIRECT QUEEN CREEK,"20952 South Ellsworth Loop Road, Suite 104, Queen Creek, AZ  85142",www.bikesdirectaz.com,480-888-2577,bikesdirectaz@gmail.com,
BIKE MASTERS GILBERT,"2244 E Williams Field Rd #101, Gilbert, AZ  85295",www.bikemastersaz.com,480-857-7000,bikemastersaz@gmail.com,
BICYCLE RANCH SCOTTSDALE,"15454 N Frank Lloyd Wright Blvd Ste A1, Scottsdale, AZ  85260",www.bicycleranch.com,480-614-8300,markus@bicycleranch.com,
HAVEN'S BIKES & BOARDS,"500 East Main Street, Farmington, NM  87401",,505-327-1727,bdhr@hotmail.com,
THE BIKESMITH,"901 Rio Grande Blvd NW, Albuquerque, NM  87104",www.thebikesmithllc.com, 505-242-9253,info@thebikesmithllc.com,
BIKEWORKS ALBUQUERQUE,"2920 Stanford Drive NE Suite D, Albuquerque, NM  87107",www.bikeworksabq.com,505-884-0341,bikeworksabq@gmail.com,
SAN JUAN CYCLES,"48 County Road 250, Suite 1, Durango, CO  81301",www.sanjuancycles.com,970-259-6014,tom@sanjuancycles.com,
MOUNTAIN ADVENTURE EQUIPMENT,"572 W Colorado Ave, Telluride, CO  81435",tellurideskirentals.com,970-369-7799,greg@blacktieskis.com,
CHILE PEPPER BIKE SHOP,"702 South Main Street, Moab, UT  84532",www.chilebikes.com,435-259-4688,info@chilebikes.com,
CASCADE BICYCLES,"21 N Cascade Ave, Montrose, CO  81401",www.cascadebicyclesllc.com,970-249-7375,cascadebicycles@gmail.com,
BEN'S BIKES,"7431 South Houghton Road, Tucson, AZ  85747",www.bensbikestucson.com,520-574-2453,ben@bensbikestucson.com,
